userid	username	rating	text
977005957	[]	0.5	"['to anyone who honestly believes that they are happy with the ""direction"" that the new star wars installments (bar Rogue One) are taking, i would advise you look no further than the plethora of groundbreaking Star Wars Short Films that can be found on youtube. Despite-or no doubt, because of the low budget and minimal production, these films are able to delve into the complexities of this vast universe, while Supreme Overlord Disney works only to keep the masses emptying their pockets. There is no artistic integrity left in a world like that. I pray they don\'t rape X-men the same way that they raped Leia in this abortion-esq installment. The way to the future is backward.']"
977005955	[]	2.0	"[""Too many odd, unnecessary plot points. Treated the Luke character like he was a coward, the hero of the original trilogy was made out to be afraid of challenges. Weak character development of Rey, Finn, and Poe. Story telling felt sloppy and disjointed. Overall a disappointment in the Star Wars universe. Don't expect Rogue One quality of a film.""]"
789777039	['Brad R']	1.5	"[""I walked away thinking what just happened, and not wow an amazing film..... Has amazing scenes, but it stops and goes way too much, and the plotholes? And then there's my main gripe, what happened to Luke's character, I get it he's 40 years older, but he's not the luke I know. Mark Hamill did an amazing job acting though.""]"
977005941	[]	0.5	['This a Shit. The universo ir Jedi fuck']
977005943	['C N']	2.0	"[""Really? They couldn't have fired Rian Johnson midway through the making of this disaster?""]"
814682862	['Diane C']	5.0	['So much to think about and so much action. Have to see again after I digest. My favorite themes of the Force and what makes family was so wonderful...and seeing Carrie Fisher again was sad and awesome too. Seeing it a year after she passed was very moving. We all clapped at the end credits when memorial came on the screen.']
800265464	['Ted M']	5.0	['Excellent movie! Much more original than The Force Awakens.']
800265464	['Ted M']	5.0	['Excellent movie! Much more original than The Force Awakens.']
907711778	['Christopher B']	2.0	['Great visuals, but poorly written plot. If you want a popcorn blockbuster this is the movie for you.']
976471517	['Paris F']	0.5	"[""Watch this movie if you've wondering about your childhood hero for 30 years and want to see him be utterly pathetic, but do a really cool version of the throwing my voice trick.""]"
977005873	[]	1.0	['Poorly directed hodgepodge of unlikable characters that left me yawning when they were killed off. Old and new heroes are disappointing with none getting to be heroes. Snoke, the best villain since Vader, is a little used inigma. I fully expect Disney to trot Billy Dee Williams out next time and have him fall break a hip and die.']
782948228	['Stephen C']	2.0	"[""As Star Wars, it's okay good. As storytelling, it's terrible. Half of the plot is convoluted nonsense dependent on numerous characters being both incredibly lucky and complete morons. At no point did I believe anyone on either side was in a trained military, nor did I believe the fate of the galaxy was at stake for one second. The dialog was an absurd combination of misplaced quips and repetitive jargon, and in no way natural or interesting. And even where the plot bends over backwards to subvert our expectations, it chickens out and doesn't go far enough down the interesting roads presented. The timeline of the movie makes no sense, and the space battles are just bizarre and in no way like Star Wars, or for that matter like anything intelligible."", ""Rent the DVD, then just skip every scene that doesn't involve Rey, Luke, or Kylo Ren.""]"
915820368	['William F']	0.5	"['yuck let\'s put physis aside although this is hard for me, two words ""PLOT HOLES""']"
783651731	['Joseph A']	2.5	['Possibly the worst movie of the millennium. Most of what the characters did was pointless and the rest was stupid. Everything set up in the Force Awakens to have a grand reveal in The Last Jedi was thrown away. Awkward forced humor inserted throughout that was way too out of place. Pointless cameos that do nothing. Iconic characters completely unrecognizable or not utilized. Does nothing to advance the story, can be completely skipped and forgotten. There is literally zero need to watch this before watching episode IX, AVOID!!']
976942697	['Rodrigo F']	1.5	['While I can appreciate the new direction, the misdirects and the dropped subplots from the first film are hard to ignore.']
977005850	['Red L']	0.5	"[""Not a russian bot, Not an alt-right troll, Just a lifelong STARWARS fan who waited for the theater to be less crowded. I read some reviews before hand and... Yeah... sorry 'critics' but this movie is a DUMPSTER FIRE.""]"
977005896	[]	0.5	"[""I just saw this just this week and I have to say...I am gravely disappointed. Rian has apparently never seen The Force Awakens and there was zero continuity! The only continuity was Rey' s clothes. There are many scenes that do not match up, sooo much ridiculous humour that was UNNECESSARY. Hated this movie. Watch it at your own risk.""]"
977005898	['Dan A']	0.5	['Transformed Luke from the hero of a generation into an angry old man. Great job ruining a franchise.']
909307576	['Rachel C']	1.0	['I hope jj Abrams can fix the garbage Rian made!']
977005892	['billy%20 f']	0.5	['it is the best MOVIE EVER']
943949217	['Arian E']	0.5	['Literal trash would be better. A still frame of trash would be an improvement.']
977005880	[]	0.5	"[""Worst star wars movie I've seen, even more so than Phantom menace. No coherent story line, no loveable character, worst yet, no back story to any of them except a minute taste of a new one, rose. In fact the only thing this movie provided was a statement that this is a new generation and to wipe away with the old. In the director arrogance, and it is arrogance, they forget that the old is what made Star Wars what it is today. Handed down from generation to generation. That is what these movies were supposed to be about, but they just killed of the old in one failed swoop and a we are starting fresh. You ruined what star wars meant to many of us handing it off too our next generation. Disney and Rian should be ashamed, dismal story telling ability...""]"
977005882	[]	4.5	"['Absolutely breathtaking acting in this film from the whole cast. Fantastic visuals as well and John Williams once again reasserts his dominance as the premier cinema score writer. Deserving of Certified Fresh indeed. A quick note to anyone still debating whether to see this move, people only rated this movie so low because none of the Star Wars fan theories were confirmed in it. This movie is good. It was just rated poorly by angry Star Wars ""fans""']"
907691136	['Dennis C']	3.0	"['Saw ""Star Wars: The Last Jedi"" this afternoon. I have mixed emotions. It wasn\'t my favorite, nor was it the worst IMO. Adam Driver was superb as were Mark Hamill (albeit short scenes), Daisy Ridley, John Boyega, Carrie Fisher, and Oscar Isaac. Benicio del Toro, however, ...not so much! The same could be said about Laura Dern. Her character was totally unneeded and added very little. Her acting was also too blah! Del Toro reminds me of a Latino Samuel L. Jackson--one character in every movie. Blah x 2! My other complaints include the ""m�nage � trois"" romance involving Rey, Finn, and Rose. It was too contrived and unnecessary. Likewise, there was a giant question mark that involved how Rey suddenly appears in the gunnery inside the Millennial Falcon shooting up the bad guys??? My last gripe deals with the length of the film. IT WAS TOO LONG! My buttocks and back were aching by film\'s end. Had the romance scenes been left on the editor\'s floor, it might have made the length better. So, out of a 10, I\'d give it an 8. I liked Rogue One better.']"
919497359	['Cash P']	2.0	['*Contains spoilers*Did not enjoy this movie at all. Not the worse Star Wars movie as some claim but not as great as critics are saying. The writing is sloppy and so many plot holes. I did not see much character development here at all. Kylo Ren is the least intimidating character in the movie and we need an intimidating presence but with Snoke gone and with Rey being so strong I do not sense any real danger for Rey or the rebellion. I feel like Kylo is the underdog in this movie and he is supposed to be the villain. This is how poor of a villain Kylo is made out to be. What real struggle has Rey truly faced so far? Where is her character growth. Finn was written as a useless character. Poe had more of an impact than Finn in this movie. Vice Admiral Holdo has to be one of the worst admirals and I do not understand why she could not explain to the crew what her plan was. There was no talk about the possibility of a spy being on board or no explanation on why she chose not to share her plans. It boils down to poor leadership and poor writing. The writers chose to write Vice Admiral Holdo as incompetent just to send Finn and Rose to Canto Bight. I can see why they wanted to introduce Canto Bight to show that the universe is not just black and white and that the arms dealers are selling to both sides but it could have been done some other way. Now Luke Skywalker was the biggest disappointment . Okay I can get over the fact that he became a recluse bitter old man, but they made him a coward to. He should have faced Kylo in person and faced his failure as a teacher. But instead he sent a force projection of himself avoiding confronting his student face to face and also his sister. Now that I think about it this is one of the worst Star Wars movie. Ill give it two because I stayed awake and saw all of it.']
977005871	['John A']	0.5	"['famous last word in star wars movies:', 'obi wan: ""If you strike me down, I shall become more powerful than you can possibly imagine.""', 'luke skywalker: ""See you around, kid.""', 'What a disgrace...']"
975558263	['Dane W']	3.0	['TLJ may not have satisfied some fans expectations, but with Mark Hamill giving an excellent performance along with eye-candy special effects and fantastic battle sequences, TLJ is a solid film in the Star Wars universe; even with new weak characters and unnecessary scenes.']
943949217	['Arian E']	0.5	['Literal trash would be better. A still frame of trash would be an improvement.']
977005880	[]	0.5	"[""Worst star wars movie I've seen, even more so than Phantom menace. No coherent story line, no loveable character, worst yet, no back story to any of them except a minute taste of a new one, rose. In fact the only thing this movie provided was a statement that this is a new generation and to wipe away with the old. In the director arrogance, and it is arrogance, they forget that the old is what made Star Wars what it is today. Handed down from generation to generation. That is what these movies were supposed to be about, but they just killed of the old in one failed swoop and a we are starting fresh. You ruined what star wars meant to many of us handing it off too our next generation. Disney and Rian should be ashamed, dismal story telling ability...""]"
977005882	[]	4.5	"['Absolutely breathtaking acting in this film from the whole cast. Fantastic visuals as well and John Williams once again reasserts his dominance as the premier cinema score writer. Deserving of Certified Fresh indeed. A quick note to anyone still debating whether to see this move, people only rated this movie so low because none of the Star Wars fan theories were confirmed in it. This movie is good. It was just rated poorly by angry Star Wars ""fans""']"
907691136	['Dennis C']	3.0	"['Saw ""Star Wars: The Last Jedi"" this afternoon. I have mixed emotions. It wasn\'t my favorite, nor was it the worst IMO. Adam Driver was superb as were Mark Hamill (albeit short scenes), Daisy Ridley, John Boyega, Carrie Fisher, and Oscar Isaac. Benicio del Toro, however, ...not so much! The same could be said about Laura Dern. Her character was totally unneeded and added very little. Her acting was also too blah! Del Toro reminds me of a Latino Samuel L. Jackson--one character in every movie. Blah x 2! My other complaints include the ""m�nage � trois"" romance involving Rey, Finn, and Rose. It was too contrived and unnecessary. Likewise, there was a giant question mark that involved how Rey suddenly appears in the gunnery inside the Millennial Falcon shooting up the bad guys??? My last gripe deals with the length of the film. IT WAS TOO LONG! My buttocks and back were aching by film\'s end. Had the romance scenes been left on the editor\'s floor, it might have made the length better. So, out of a 10, I\'d give it an 8. I liked Rogue One better.']"
919497359	['Cash P']	2.0	['*Contains spoilers*Did not enjoy this movie at all. Not the worse Star Wars movie as some claim but not as great as critics are saying. The writing is sloppy and so many plot holes. I did not see much character development here at all. Kylo Ren is the least intimidating character in the movie and we need an intimidating presence but with Snoke gone and with Rey being so strong I do not sense any real danger for Rey or the rebellion. I feel like Kylo is the underdog in this movie and he is supposed to be the villain. This is how poor of a villain Kylo is made out to be. What real struggle has Rey truly faced so far? Where is her character growth. Finn was written as a useless character. Poe had more of an impact than Finn in this movie. Vice Admiral Holdo has to be one of the worst admirals and I do not understand why she could not explain to the crew what her plan was. There was no talk about the possibility of a spy being on board or no explanation on why she chose not to share her plans. It boils down to poor leadership and poor writing. The writers chose to write Vice Admiral Holdo as incompetent just to send Finn and Rose to Canto Bight. I can see why they wanted to introduce Canto Bight to show that the universe is not just black and white and that the arms dealers are selling to both sides but it could have been done some other way. Now Luke Skywalker was the biggest disappointment . Okay I can get over the fact that he became a recluse bitter old man, but they made him a coward to. He should have faced Kylo in person and faced his failure as a teacher. But instead he sent a force projection of himself avoiding confronting his student face to face and also his sister. Now that I think about it this is one of the worst Star Wars movie. Ill give it two because I stayed awake and saw all of it.']
977005871	['John A']	0.5	"['famous last word in star wars movies:', 'obi wan: ""If you strike me down, I shall become more powerful than you can possibly imagine.""', 'luke skywalker: ""See you around, kid.""', 'What a disgrace...']"
975558263	['Dane W']	3.0	['TLJ may not have satisfied some fans expectations, but with Mark Hamill giving an excellent performance along with eye-candy special effects and fantastic battle sequences, TLJ is a solid film in the Star Wars universe; even with new weak characters and unnecessary scenes.']
976963972	['Brad W']	0.5	['Such a wasted opportunity. Terrible movie.']
961407799	['Traves B']	0.5	['Hated it beyond words.']
831725235	['Christina S']	1.0	['I wanted to like this movie, I did. But poor writing and underdevelopment for many of the characters left me cold. (Not to mention that Mary Poppins scene). What a waste of a franchise that looked to actually be headed in the right direction.']
977005851	[]	1.5	['Very disappointing. Seriously, with all of the brilliant stories and ideas out there, how can they get it so wrong.']
936146520	['Hardy C']	1.0	"[""A horrible mess of bad writing, charachters that don't matter, recycled plot lines and plot arcs that go no where. if you count this movie as a star wars movie then discredit everything Luke's charachter stood for in the originals. This was the worst star wars movie yet.""]"
909964341	['Steven F']	0.5	['Total shit movie. A disgrace for all Star Wars fans']
977005846	['Colin H']	5.0	['Fabulous movie. Great story, high fidelity to the core DNA, excellent cast, stunning special effects. I will see it again for sure. No idea why the audience score is so low. Critics score is closer to the reality.']
977005844	[]	5.0	"[""People the movie is good a d I can't wait for the next one""]"
977005797	['rob m']	0.5	"[""Worst Star Wars movie ever. Disney and Rian Johnson destroyed Luke, the Force and Yoda. The rest of the movie was a bunch of PC, SJW nonsense. I'm done with fake, Disney Star Wars.""]"
977005810	['johnny w']	0.5	"[""91%?? ROFLL, sure its visually appealing but the rest of it is gutter trash. Its like they didn't know what to do so HEYY lets just add pointless sjw soulless illogical garbage every time they didn't know how to progress the story instead of with you know ACTUAL STORY TELLING and CHARACTER DEVELOPMENT."", 'This movie was horrible and what they did with Luke, what the actual wow..... what a joke.', 'half a star really is being generous.']"
977005822	['Trevor F']	0.5	"[""I really wanted to like this movie. There is nothing I can say that others have not said. It's really sad to see where the star wars movies are going... To Toys R Us in a Disney hand basket. And not I'm not a bot""]"
977003515	['Tynisha J']	5.0	"['Wonderful to see strong, smart, POWERFUL WOMEN in charge of lower males, and lead roles filled by African-Americans instead of whites!', ""I've never been a star war fan or even liked it, but am definitely excited with the direction DISNEY is going by deconstructing the sexist and racist infrastructure white men have built and propagate to systematically oppress women and African-Americans! Our new CORRECTED WORLD destroys these predators and scraps their outdated, defective ways. They are only able to pathetically watch and cry-cry-cry! It is so funny to watch them breakdown and grovel in their own filthy, sexist, and racist cesspool! Kathleen Kennedy will hopefully run for PRESIDENT in 2020!!"", 'We are POWERFUL! We disrespect and EMASCULATE the ""unenlightened,"" and destroy everything they love and cherish... it is SOOOOO hilarious... LOL!!!', 'If you want LOVE, tolerance and inclusion, this is the movie for you! However, if you are the typical sexist, racist white male, you are in for a RUDE awakening!! We will NOT BE SILENCED!!', 'This fantastic movie showcases the long, painful journey of all OPPRESSED VICTIMS toward love, tolerance -- and complete annihilation of OUR vile, disgusting OPPRESSORS!!', 'Disney is definitely on the ""RIGHT SIDE OF HISTORY"" with this latest STAR WARS release!!!']"
977005776	['Chris W']	0.5	"[""This is my first review but feel compelled to comment. This is an awful Star Wars movie, the storyline is weak, sub plots have no consequence and characters are poorly developed. There are so many cringe inducing moments. The first bombing scene set the tone for the whole movie, it was meaningless scene of no consequence despite all the apparent tension and explosions. I went in with high expectations and hope DIsney listen to the audience feedback and change the whole direction the franchise is moving in. One of the worst movies I've watched in a long time. I cannot understand how the critics have rated it so highly.""]"
977005791	[]	2.0	"[""Im so disappointed in this movie i signed up on rotten tomatoes just to say how disappointed I am in this movie. I could have forgiven everything they did wrong. if they let Luke Skywalker go out like a badass with one last hurrah. The social justice warrior and feminist political agendas. Leias marry poppins stunt. Rey being a unbeatable Mary Sue with no training. There now being no believably dangerous villain. I coulda forgiven all of that. Instead Luke just dissapears and floats away like a fart in the wind. After they tease a super badass starwars confrontation just to take it back for cheap shock value. It was a delight to see Mark Hamillon the big screen again though. And so you guys know I'm not some super hardcore fan. I don't read the books, comics or play the games. I just like the movies. Well not this one.""]"
977005823	['Alejandro F']	1.0	"[""This movie sucks don't see this shit""]"
977005811	['Steven H']	2.0	['I remember when character development was a part of a movie. Visually fun....mentally bored.']
977005794	['Matt S']	0.5	['Huge disappointment. Full of plot holes and compleatly uninspired.']
977005799	[]	0.5	['Thoroughly upsetting. Immediately forgettable.']
976983104	['john K']	2.0	['2 hour merchandise pitch']
976994547	['Poker S']	0.5	"[""Worst Star Wars film ever. I don't understand the positive audience reviewers. Are they Disney employees or financially motivated by Disney?""]"
907377335	['Paul E']	5.0	['Well conceived and executed it continues to build upon the subversion of the previous films.']
877697255	['Robin B']	1.5	['Star Wars The Last Jedi is a pale comparison to the rich universe which it inhabits.']
977005784	[]	5.0	['Loved, wicked and edgy!']
964781274	['Petter S']	0.5	"['Ruined Luke for me. Like Mark said himself: ""Luke would not do/say this.""']"
969461339	['Dre D']	2.0	"[""This movie makes you realize that you no longer believe the hype these studios put into their movie trailers. For the last few years, we were led to believe that this film was going to amount to something big, and snuffed the oxygen right from under us. Whatever happened to the importance of character and story? Everything that was set up in the Force Awakens was basically flushed down the toilet. The original characters could have been handled in the better care of a 5 year old than the powers that be over at Disney and LucasFilm. Granted there are some exciting moments in this film, but it's rare gems you have to catch before you can blink. The subplot with Finn and the asian chick was not necessary. It served no justice to the plot, and in fact took way too much screen time away from what really mattered. It was a Disney movie. Not a Star Wars movie. And my expectations for 9 is gone. This film could have been the end of it. Literally. Such a wasted potential.""]"
976949279	['scot s']	3.0	"[""a mess, unlike skywalker 1980's.. i care less now.""]"
925491317	['Melissa B']	0.5	['there were A LOT of plot holes and I hated what they did to Luke but I could have forgiven that if the movie was at least entertaining, but I was bored for most of it']
798060476	['Joseph M']	5.0	"[""I don't understand the haters nor do I care to. I've seen Episode IV over 150 times and have well over 300 total viewings in the Star Wars universe. I've collected the toys, read the books, played the games, etc."", 'This is an excellent movie that fits well into the Star Wars universe. It is quite funny at times and it is quite dark at times. Quite honestly, it is easily in my top 3 Star Wars movies (Ep. IV, Ep. V, and now Ep. VIII).', ""Now for a spoiler that's not a spoiler. This movie hints that the Resistance is similar to, but softer than, Antifa. The First Order acts in a way similar to the extremists at the edge of the alt-right."", 'This is the reason for many of the poor reviews here. The movie reviews by movie experts have been overwhelmingly positive. All of my Star Wars loving friends (who happen to be liberal or moderate politically) have loved it as well.', ""I guess what I'm trying to say is that professional reviewers offer valid reasons why they loved (or, in a few instances, hated) this movie. Do not let a deliberate and coordinated assault here dissuade you from watching a good movie. I, and many others, believe you'd be missing out on something pretty cool.""]"
977005743	['Steve R']	0.5	['Crap just like episode 7, good job fooling me into thinking is was gunna be better movie']
977005742	[]	0.5	"[""If there were ever a movie that gave away how shitty the rating system is on Rotten Tomatoes. It's this one. This movie f***ing blew blue balls and it's so obvious the critics were either paid, retarded, or blind. I regret paying money and keeping my eyes open during this movie. You thought Jar Jar was bad? LULZ""]"
977005735	['Magpie G']	1.5	['It looked good but the story effectively killed my interest to watch any further instalments.']
973301862	['Corey B']	0.5	"['Read the other negative reviews. No, these are not from bots or rabid purists or foreign saboteurs... this is a bad movie, just garbage whether SW is in the title or not.', ""I'm no super dork or fan boy- I loved the characters of original Star Wars movies because they embodied the classical Campbellian 'Hero's Journey'. It wasn't all about the special effects or CGI, it was THE STORY. The characters! TLJ fails utterly in that regard."", 'If you were a fan of and alive to see the original movies (SW,ESB,RoTJ) in the theater, this movie made it very clear that you are not the audience these new Star Wars movies are made for any longer. If you expected an intelligent, engaging, fun, well-rounded story or anything enticing and satisfying that the trailers seemed to promise, you left sadly disappointed.', ""I was with a theater half-full of all kinds of families/people (tweens, teens, Millennials, Gen Xers, boomers) for a Monday afternoon showing, and I can tell you that once the end credits finally rolled, it was dead silent. No cheers. No applause. I'd never experienced that at the end of a Star Wars movie before."", 'Perhaps that is because no one could believe that what we just sat through was a Star Wars movie... or what a plodding, sophomoric, dumpster fire of canon-mocking, beloved character destroying, forced-down-your-throat trendy social justice warrior / identity politics messaging that Disney had fooled us all into shelling out our hard earned money for.', 'All men were deliberately portrayed as cowards, exploiters, opportunists, mutineers, First Order villains or otherwise needed to be corrected/controlled by a woman. Finn is a moronic loser. Poe needed to be slapped. Hux is a dim stooge. Snoke is turned into an unimportant, no-backstory, cartoonish sliced salami.', ""Even Jedi Master Luke Skywalker... son of Darth Vader, trained by Obi-Wan Kenobi and Yoda, is beaten by a nobody girl-child begot of planet Jakku junkie parents with about only five minutes experience with The Force and Jedi zero training. She beats Luke Skywalker with his own old light saber. Because he's now just a broken, failed, self-hating Caucasian patriarchal representation. Yeah- SURE! The greatest iconic protagonist movie character in generations is an now old white guy, therefore he must be utterly humiliated and turned into a pathetic, selfish coward that wanted to kill his sister's only child and can now only hate himself and suck space walrus teat while waiting to die. And pyromaniac ghost Yoda thinks that just fine, btw."", ""Oh and everyone is a Jedi now! No years of hard work, no self discipline, no master/pupil relationship needed! Nope, everyone is a super special Force snowflake! This is Safe Space tantrum generation Star Wars- if you want it, you should have it RIGHT NOW- not work for anything or learn/listen to your elders... nope, you don't have to learn history or bother to improve at anything. You have all the answers without any of the practical experience or comprehension/application of any lessons! Everyone gets a Jedi participation trophy!"", ""Oh, and you can use the Force angry- there's no Dark side. It's all just inside everyone to do whatever they want, whenever they want because there is no morality... because the past doesn't matter! That is, unless you're a man... in that case, you're a problem, and definitely need to be smacked, demoted or humiliated. Because... The Patriarchy."", 'F U Rian. F U Kathleen. Where were you preachy social justice crusaders when Harvey and so many others were running wild!?! How dare you myopic hypocrites lecture anyone on anything.', 'And a truly big F U to everyone that hired and enabled that delusionally self-involved, 3rd wave feminist coven of ""progressive script writers who helped modernize SW""... Clearly passing \'Screenwriting 101\' was not a criteria to join in that sad endeavor. They were fully empowered by Disney to ruin the entire Star Wars universe/brand by inflicting 2.5 hours of Gender Studies gibberish and their own unresolved daddy / relationship issues on audiences that thought they paid to see the teed-up Skywalker / Jedi storylines carried forward from a pretty good \'The Force Awakens\'.', ""You know who were strong female characters in the original and prequel SW universe? Leia! Padmi! Anakin's mother! Mon Motha! These were strong women because they were competent, moral, and rounded out characters in a strong, well written story! Those women didn't need pink hair and a Women's Studies post-doc in Passive Aggression towards any man to ram home some halfwit, current political talking point with no plot value. They were too busy being characters that mattered in a story that made sense."", 'Seriously... F U to anyone that had a hand in this movie save for Mark Hamill. He died at least two movies too early and in a way that now ruins watching the original trilogy.', ""The Last Jedi is the last Star Wars movie made by Disney I will ever see in the theater. I sure as hell won't buy this on DVD or watch it again. Count on that."", ""Just imagine what utter dreck the Han Solo spin-off will be... Opie's reshoots won't be able to save it... Perhaps Han will be gender fluid, pan-sexual, be a champion for illegal 'aliens', lead galactic White Male Privilege training classes, and star in an elaborate drag queen dance number... none of which would not surprise me in the least after watching TLJ."", 'SW is dead.']"
976509270	['Archie A']	4.5	"[""Star Wars The Last Jedi is a breath of fresh air in the Star Wars Saga. As somebody who has seen all the movies a dozen times, read hundreds of books, comics, etc. I am glad that Rian Johnson took this film in a new direction. The Cinematography in this film is stunning and the movie is extremely beautiful. Luke is taken in a new direction which is shocking yet interesting and despite what others may say doesn't ruin his character, simply makes him a deeper character who has flaws. My only issues with the film is many of the scenes with Finn and Rose, the scenes mostly go no where and instead mostly exist to further teach Poe a lesson. Oscar Issac, Mark Hamill, Carrie Fisher, and Adam Driver are all on the top of there game is this movie. Driver especially brings a serious depth and level of interest to his character. The Last Jedi is easily within my Top 10 movies of the year and in my top 3 star wars movies.""]"
977005689	['snoke s']	0.5	"[""The movie is tedious and disappointing. So you know about my opinion, I am an original star wars fan from the 1970's seeing them as a child and then watching the middle three movies as a young adult [from pod racing to don't do it Anakin, I have the high ground]. My favorite all time star wars movie is The Empire Strikes back. I was very excited when Disney bought the franchise and placed JJ Abrams in charge as his take on the Star Trek movies was fantastic. The Force Awakens was a great movie and saw it 10+ times. Loved Rogue One, very well done. Could not wait to see the Last Jedi and what became of Luke, the movie lost my attention after 30 minutes and I was patiently waiting for it to find it's own star wars path but never did. It simply did not touch that spark of feeling like a kid again and seeing the star wars universe though my childhood eyes like the force awakens achieved. Seemed like a corporate run movie where every department at Disney had an uninspired hand in the creation of this movie.""]"
977005724	['None B']	2.0	['Terrible movie - story was very weak and writing was terrible. I would not waste my money on this movie. Its sad what is happening to the Star Wars franchise. I never thought I would say this (ever) but the Star Trek movies are so much better.']
977005725	['George A']	1.0	['Not just the worse Star Wars but one of the worst big budget movies of all time.']
977005693	['Aqasa N']	0.5	"[""Great production can't hide what a terrible job Ryan Johnson and the script writers have done.""]"
977005716	['Melissa U']	2.5	"['I think to be more true to the character development of Rey and to make a more complex and interesting story, Rey should have joined Kylo and been the bridge to the light and dark side of the Force (if the theme of the movie was truly about balance). She even told Kylo ""you are not alone. I will help you."" Why does she care about bringing him back from the dark side? She wants to help him, but doesn\'t want to join him, but wants to kill him....? The best part of the movie was the two of them taking down the red guards. Kylo\'s best acting was when he was pleading with her to join him. Also, Rey wasn\'t afraid to dive into the evil, dark hole beneath the island and only saw her infinite self - interesting, but what does that really tell us about her as a character? If she asked to see her parents and only saw herself, she realized she was the only one who mattered in her life, not her past, not her future destiny or choice, just her as she was and feeling extremely lonely for it. So now she is alone and tells Kylo that he is not alone...?', 'If the Jedi made a ""religion"" out of using the Force, and The Last Jedi is about abolishing the religious order of using the Force (if, as they say in the movie, the Force is the energy and balance between all living things), then nothing is truly good or truly evil. Everything is just a grey power struggle and people get hurt on both sides. All you have to do to acquire the power of the Force, good or bad, is to stretch out your feelings....but then how come not everyone has the Force? Some have a genetic propensity for it, or is that not true anymore? If the Force is accessible to anyone with good or bad intentions, then that also seems to open the universe to chaos of a higher, destructive power. So then what is the point of resisting or rebelling or anything at all? What is anyone fighting against, or for?', ""This film didn't allow for the journey of character development (it did have the most boring space chase in the history of cinema, though - since when do fusion reactors run out of fuel?). Sure, characters were put in situations, but I don't feel any development happened to Finn or Rey, in my opinion. For instance, Luke joined Obi-Wan after his aunt and uncle died and he wanted to help Princess Leia, and he also abandoned his training with Yoda to save Han and Leia - his motivation was friendship and loyalty."", ""It would have been awesome if Rey would have joined Kylo and she would start turning to the Dark Side, but HE would save her back to the light side. Now that is a movie I'd like to see! Also, Space Floating Leia was such a weird idea. It would have been way more powerful if she had died then, with Kylo having a guilty conscience that he spared her but didn't save her. Honestly, if they really wanted a new Star Wars saga, they should have not ever had any of the original characters come back at all, and just started episode 7 two hundred years into the future.��"", 'Also, Luke\'s character seemed way off track...he was the one who risked everything to bring his father back to the good side, yet he didn\'t even allow Kylo a chance - he wanted to kill him. That doesn\'t even make sense with his character. Luke is not the type to just give up on people. It was an entertaining film, just not a ""Star Wars"" film.�The original trilogy was 100% typical good vs evil, destiny vs choice....it relied on tried and true tropes that have been the building blocks of all the enduring and most meaningful stories - good winning over evil, and narrative arcs that made sense with an emotional payoff. You can\'t take out the structure and mythology of Star Wars and expect it to be Star Wars. It feels hollow, because it has all the appearance of it (sounds, space ships, storm troopers), but there is nothing holding it together.�What is the purpose of this story? Nothing was connecting and I don\'t feel confident in where this is going - it feels like a road trip with no plan. What\'s the point of fixing chaos if there will never be any peace?�', 'One last thing...talk about characters being trashed, Yoda even said to Luke before he went to Cloud City in TESB, ""If you leave now, help them you could; but you would destroy all for which they have fought, and suffered."" And then in this movie, Yoda tells Luke that Rey has everything she needs, so he force lightnings down the jedi tree. lol. So training is not that important anymore? Recklessness and irresponsibility are the new themes of Star Wars - wielding a power you haven\'t mastered for a selfish purpose undermines the very core meaning behind what made the original trilogy so enduring.�', 'Finally, ACCIO BROOM!!�']"
977004493	['Liam C']	0.5	"[""That film was an absolute disgrace to Star Wars. The 'comedy' was misplaced and made it feel like a Marvel film, especially the cringe-worthy dialogue between Poe and Hux. That Casino planet could have been from a different franchise for all it mattered, no familiar aliens means it doesn't feel like Star Wars. The MCU style comedy needs to stop. It has no place in Star Wars. The humour in Star Wars has always been very subtle and unfortunately made this film feel more like Guardians of the Galaxy. This Sequel Trilogy is a total disappointment and The Last Jedi is truly the worst Star Wars film ever.""]"
977005715	['Carlos R']	4.0	['Great Star Wars movie']
977005615	['M B']	0.5	['This movie needed an editor badly. There was probably an OK movie that could be dredged out with a minimal of additional reshoots.']
794474758	['Ana C']	1.0	"['I was curious to see the new Star Wars movie. It is a longer and worse re-telling of episodes V and VI, with hardly any new ideas. They limited themselves to the same previous stories re-written for this cast (Yoda now Luke Skywalker; young Luke now Rey; etc etc). A shame. Maybe they should let their screenwriters use their imagination rather than confining them to the previous stories.', ""Not looking forward to the next movie at this rate. Also, not trusting the critics' score on this one either - a lot of my friends didn't like it...so we're more in the audience score range than in the critics' one.""]"
834009211	['Jeremy C']	0.5	['SJW garbage. They piss on Star Wars. Like ghostbusters 2.']
977005699	[]	1.0	['Worst star wars movie!! Stupid jokes !! Hope they do better with ninth installment']
